video_id,thumbnail_url,labels,faces,texts,adult,medical,racy,spoof,violence
KnaoKBCHf5g,https://i.ytimg.com/vi/KnaoKBCHf5g/maxresdefault.jpg,"['Adventure', 'Barechested', 'Bathing', 'Beard', 'Chest', 'Facial hair', 'Flash photography', 'Fluvial landforms of streams', 'Formation', 'Fun', 'Happy', 'Jaw', 'Lake', 'Landscape', 'Leisure', 'Mouth', 'People in nature', 'Recreation', 'Rock', 'Spring', 'Stream', 'Travel', 'Water', 'Water feature', 'Water resources', 'Watercourse']",['other'],[],UNLIKELY,VERY_UNLIKELY,POSSIBLE,VERY_UNLIKELY,UNLIKELY
SC2OHdr2-iY,https://i.ytimg.com/vi/SC2OHdr2-iY/maxresdefault.jpg,"['Active tank', 'Barechested', 'Beard', 'Chest', 'Chin', 'Elbow', 'Event', 'Eyewear', 'Facial hair', 'Flash photography', 'Fun', 'Gesture', 'Leisure', 'Moustache', 'Muscle', 'Neck', 'Physical fitness', 'Room', 'T-shirt', 'Trunk', 'Undershirt', 'Vest', 'Wrist']",['other'],"['BRISTOL', 'CAMPEON', 'Coca-Cola', 'DEL', 'M', 'apo', 'apo\nCoca-Cola\nBRISTOL\nCAMPEON DEL M\n']",VERY_UNLIKELY,UNLIKELY,POSSIBLE,VERY_UNLIKELY,UNLIKELY
7J8pgyMJw8I,https://i.ytimg.com/vi/7J8pgyMJw8I/maxresdefault.jpg,"['Adventure', 'Barechested', 'Beard', 'Bedrock', 'Body of water', 'Chute', 'Cloud', 'Coast', 'Facial hair', 'Fluvial landforms of streams', 'Formation', 'Fun', 'Geological phenomenon', 'Geology', 'Lake', 'Landscape', 'Leisure', 'Mountain', 'Mountain river', 'Mountainous landforms', 'Nature', 'Ocean', 'Outcrop', 'Rapid', 'Recreation', 'Reservoir', 'Rock', 'Sky', 'Stream', 'Summer', 'Tourism', 'Travel', 'Tree', 'Vacation', 'Valley', 'Water', 'Water feature', 'Water resources', 'Watercourse', 'Waterfall', 'Wave', 'Wilderness', 'Wind wave']",['other'],[],VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,POSSIBLE,UNLIKELY
GUBBvyRUNIw,https://i.ytimg.com/vi/GUBBvyRUNIw/maxresdefault.jpg,"['Auto part', 'Automotive design', 'Automotive exterior', 'Automotive mirror', 'Automotive window part', 'Beard', 'Car', 'Car seat', 'Chest', 'Cool', 'Driving', 'Eye', 'Eyebrow', 'Eyewear', 'Facial hair', 'Family car', 'Forehead', 'Fun', 'Glass', 'Hair', 'Hairstyle', 'Head restraint', 'Jaw', 'Leisure', 'Luxury vehicle', 'Mammal', 'Motor vehicle', 'Moustache', 'Mouth', 'Muscle', 'Nose', 'Personal luxury car', 'Rear-view mirror', 'Recreation', 'Selfie', 'Smile', 'Snapshot', 'Travel', 'Vacation', 'Vehicle', 'Vehicle door', 'Vertebrate', 'Window', 'Windshield']",['happy'],"['WAH2320', 'WAH2320\n']",VERY_UNLIKELY,UNLIKELY,VERY_UNLIKELY,UNLIKELY,UNLIKELY
VkGFvzeB0wo,https://i.ytimg.com/vi/VkGFvzeB0wo/maxresdefault.jpg,"['Barechested', 'Barefoot', 'Bathing', 'Brassiere', 'Camera', 'Chest', 'Event', 'Eyewear', 'Fun', 'Grass', 'Happy', 'Indoor games and sports', 'Leisure', 'Muscle', 'Pool', 'Recreation', 'Resort', 'Shorts', 'Sitting', 'Sky', 'Sun tanning', 'Swimming pool', 'Swimwear', 'Tourism', 'Travel', 'Tree', 'Underpants', 'Vacation', 'Water', 'Water feature']",['other'],[],UNLIKELY,UNLIKELY,LIKELY,VERY_UNLIKELY,VERY_UNLIKELY
NOtfLbNrqfU,https://i.ytimg.com/vi/NOtfLbNrqfU/maxresdefault.jpg,"['Abdomen', 'Arm', 'Barechested', 'Beard', 'Bedding', 'Black hair', 'Chest', 'Chin', 'Comfort', 'Elbow', 'Eyebrow', 'Eyelash', 'Facial hair', 'Flesh', 'Forehead', 'Fun', 'Human body', 'Human leg', 'Jaw', 'Linens', 'Moustache', 'Mouth', 'Neck', 'Nose', 'Room', 'Shoulder', 'Sitting', 'Thigh', 'Trunk', 'Wrist']",['other'],[],POSSIBLE,UNLIKELY,VERY_LIKELY,UNLIKELY,UNLIKELY
5m_GqAQiDwE,https://i.ytimg.com/vi/5m_GqAQiDwE/maxresdefault.jpg,"['Adaptation', 'Beard', 'Child', 'Crowd', 'Event', 'Face', 'Friendship', 'Fun', 'Green', 'Happy', 'Head', 'Leisure', 'People', 'Plant', 'Recreation', 'Shorts', 'Smile', 'T-shirt', 'Team', 'Temple', 'Tourism', 'Uniform', 'Vest', 'Water']","['happy', 'happy', 'happy', 'happy', 'happy', 'other']","['Pink', 'SCHO', 'SCHO\nPink\n']",VERY_UNLIKELY,VERY_UNLIKELY,UNLIKELY,UNLIKELY,UNLIKELY
M9wbV3-z-54,https://i.ytimg.com/vi/M9wbV3-z-54/maxresdefault.jpg,"['Beard', 'Black hair', 'Cheek', 'Chest', 'Chin', 'Electric blue', 'Event', 'Eye', 'Eyebrow', 'Eyelash', 'Facial expression', 'Facial hair', 'Forehead', 'Fun', 'Jaw', 'Jewellery', 'Moustache', 'Muscle', 'Neck', 'Nose', 'Picture frame', 'Shoulder', 'Throat']",['other'],[],VERY_UNLIKELY,UNLIKELY,UNLIKELY,UNLIKELY,UNLIKELY
3opnp7BMW8A,https://i.ytimg.com/vi/3opnp7BMW8A/maxresdefault.jpg,"['Audio equipment', 'Beard', 'Black hair', 'Cap', 'Chest', 'Chin', 'Cool', 'Ear', 'Electric blue', 'Eyebrow', 'Eyelash', 'Eyewear', 'Facial hair', 'Fashion accessory', 'Forehead', 'Fun', 'Hair', 'Hairstyle', 'Happy', 'Headpiece', 'Jaw', 'Jewellery', 'Magenta', 'Moustache', 'Neck', 'Necklace', 'Plant', 'T-shirt', 'Undershirt', 'Vest']",['other'],[],VERY_UNLIKELY,UNLIKELY,UNLIKELY,UNLIKELY,VERY_UNLIKELY
dCBd23z-1_c,https://i.ytimg.com/vi/dCBd23z-1_c/maxresdefault.jpg,"['Adaptation', 'Bag', 'Barefoot', 'Electric blue', 'Eyewear', 'Fawn', 'Flash photography', 'Forest', 'Fun', 'Grass', 'Happy', 'Human leg', 'Jungle', 'Knee', 'Landscape', 'Leisure', 'Luggage and bags', 'Pattern', 'People in nature', 'Plant', 'Shadow', 'Shrub', 'Soil', 'Sportswear', 'T-shirt', 'Thigh', 'Tints and shades', 'Trail', 'Tree', 'Trunk', 'Waist', 'Woodland']",['other'],[],POSSIBLE,VERY_UNLIKELY,LIKELY,UNLIKELY,UNLIKELY
z_cwhmuqG-g,https://i.ytimg.com/vi/z_cwhmuqG-g/maxresdefault.jpg,"['Air travel', 'Audio equipment', 'Auto part', 'Automotive design', 'Automotive exterior', 'Automotive mirror', 'Automotive window part', 'Beard', 'Car', 'Car seat', 'Car seat cover', 'Chin', 'Cool', 'Driving', 'Eyebrow', 'Eyewear', 'Facial hair', 'Family car', 'Fun', 'Gesture', 'Glass', 'Head restraint', 'Luxury vehicle', 'Mid-size car', 'Mobile phone', 'Mode of transport', 'Motor vehicle', 'Moustache', 'Passenger', 'Personal luxury car', 'Rear-view mirror', 'Selfie', 'Steering part', 'Steering wheel', 'Vacation', 'Vehicle', 'Vehicle door', 'White', 'Windshield']",['other'],[],VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,UNLIKELY,UNLIKELY
DyyZ6ZrzPhY,https://i.ytimg.com/vi/DyyZ6ZrzPhY/maxresdefault.jpg,"['Auto part', 'Automotive design', 'Automotive exterior', 'Automotive window part', 'Barechested', 'Beard', 'Car', 'Car seat', 'Car seat cover', 'Chest', 'Chest hair', 'Chin', 'Cool', 'Driving', 'Eye', 'Eyewear', 'Facial hair', 'Family car', 'Fun', 'Hair', 'Head', 'Head restraint', 'Jaw', 'Leisure', 'Luxury vehicle', 'Mid-size car', 'Motor vehicle', 'Moustache', 'Muscle', 'Personal luxury car', 'Selfie', 'Steering wheel', 'Trunk', 'Vehicle', 'Vehicle door', 'Vest', 'Windshield']",['other'],[],VERY_UNLIKELY,UNLIKELY,POSSIBLE,LIKELY,UNLIKELY
poVTpHB-KGE,https://i.ytimg.com/vi/poVTpHB-KGE/maxresdefault.jpg,"['Christmas lights', 'Darkness', 'Diwali', 'Electric blue', 'Electricity', 'Event', 'Fun', 'Hat', 'Holiday', 'Interior design', 'Jacket', 'Lighting', 'Midnight', 'Night', 'Organism', 'People in nature', 'Plant', 'Recreation', 'Space', 'Technology', 'Tree', 'Winter', 'World']",[],[],VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
QXW5AAQwMmI,https://i.ytimg.com/vi/QXW5AAQwMmI/hqdefault.jpg,"['Barechested', 'Beard', 'Boating', 'Body of water', 'Chest', 'Chin', 'Cool', 'Eyewear', 'Facial expression', 'Facial hair', 'Flash photography', 'Fun', 'Happy', 'Horizon', 'Jaw', 'Lake', 'Lake district', 'Landscape', 'Leisure', 'Mountain', 'Muscle', 'Ocean', 'Recreation', 'Sky', 'Smile', 'Summer', 'Travel', 'Tree', 'Vacation', 'Water']",['happy'],[],UNLIKELY,VERY_UNLIKELY,POSSIBLE,UNLIKELY,UNLIKELY
ULLtZZoQd-4,https://i.ytimg.com/vi/ULLtZZoQd-4/maxresdefault.jpg,"['Beard', 'Ceiling', 'Chandelier', 'Event', 'Eyewear', 'Facial hair', 'Fun', 'Hairstyle', 'Light fixture', 'Moustache', 'Pattern', 'People', 'Picture frame', 'Plaid', 'Room', 'Sitting', 'Smile', 'T-shirt', 'Table', 'Tableware', 'Tartan', 'Wood']",['happy'],[],VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
k077ATLqPFc,https://i.ytimg.com/vi/k077ATLqPFc/maxresdefault.jpg,"['Arm', 'Beauty', 'Body of water', 'Botany', 'Chest', 'Fluvial landforms of streams', 'Fun', 'Gesture', 'Grass', 'Green', 'Hand', 'Happy', 'Human body', 'Jungle', 'Landscape', 'Leisure', 'Muscle', 'Natural landscape', 'Nature', 'Nature reserve', 'People in nature', 'Photograph', 'Plant', 'Recreation', 'Rock', 'Spring', 'Stream', 'Summer', 'Thumb', 'Tourism', 'Travel', 'Trunk', 'Vacation', 'Water', 'Water feature', 'Water resources', 'Watercourse', 'Waterfall', 'White', 'Wilderness']",['other'],[],VERY_UNLIKELY,UNLIKELY,VERY_LIKELY,UNLIKELY,VERY_UNLIKELY
ApwxHmw03uE,https://i.ytimg.com/vi/ApwxHmw03uE/maxresdefault.jpg,"['Abdomen', 'Arecales', 'Barechested', 'Beach', 'Beard', 'Body of water', 'Chest', 'Chest hair', 'Cloud', 'Cool', 'Event', 'Eyewear', 'Facial hair', 'Fun', 'Gesture', 'Hair', 'Happy', 'Holiday', 'Human body', 'Leisure', 'Moustache', 'Muscle', 'Navel', 'Neck', 'Ocean', 'Palm tree', 'People in nature', 'People on beach', 'Photograph', 'Plant', 'Recreation', 'Sand', 'Selfie', 'Sky', 'Summer', 'Sun tanning', 'Sunglasses', 'Travel', 'Tree', 'Tropics', 'Trunk', 'Vacation']","['other', 'other']",[],UNLIKELY,UNLIKELY,LIKELY,LIKELY,UNLIKELY
s9iudt_o1Ao,https://i.ytimg.com/vi/s9iudt_o1Ao/maxresdefault.jpg,"['Beard', 'Bowl', 'Cabinetry', 'Chest', 'Comfort food', 'Cook', 'Cooking', 'Cooktop', 'Cookware and bakeware', 'Countertop', 'Cuisine', 'Cupboard', 'Curtain', 'Dish', 'Drawer', 'Food', 'Gas stove', 'Hardwood', 'Home', 'Home appliance', 'Homemaker', 'Kitchen', 'Kitchen appliance', 'Kitchen stove', 'Major appliance', 'Microwave oven', 'Mixing bowl', 'Plate', 'Recipe', 'Refrigerator', 'Room', 'Small appliance', 'Smile', 'Stove', 'Tableware', 'Wood stain']",['happy'],"['E', 'EER', 'EER EIR E\n', 'EIR']",VERY_UNLIKELY,VERY_UNLIKELY,UNLIKELY,UNLIKELY,VERY_UNLIKELY
sPRjKQmRdbg,https://i.ytimg.com/vi/sPRjKQmRdbg/maxresdefault.jpg,"['Adventure', 'Beard', 'Beauty', 'Biome', 'Body of water', 'Botany', 'Chute', 'Creek', 'Eyewear', 'Facial hair', 'Fluvial landforms of streams', 'Forest', 'Formation', 'Fun', 'Grass', 'Jungle', 'Landscape', 'Leaf', 'Leisure', 'Mountain river', 'Natural environment', 'Natural landscape', 'Nature', 'Nature reserve', 'Old-growth forest', 'Plant', 'Rainforest', 'Recreation', 'Rock', 'Selfie', 'Spring', 'Stream', 'Sunglasses', 'Temperate broadleaf and mixed forest', 'Tourism', 'Travel', 'Tree', 'Tropical and subtropical coniferous forests', 'Vacation', 'Valdivian temperate rain forest', 'Water', 'Water feature', 'Water resources', 'Watercourse', 'Waterfall', 'Woodland', 'Woody plant']",['other'],[],VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,UNLIKELY
Zeg5uZnO_iY,https://i.ytimg.com/vi/Zeg5uZnO_iY/maxresdefault.jpg,"['Adventure', 'Backpack', 'Bag', 'Chaparral', 'Cloud', 'Escarpment', 'Forest', 'Grass', 'Grassland', 'Highland', 'Hiking', 'Hill', 'Horizon', 'Jungle', 'Landscape', 'Leisure', 'Luggage and bags', 'Mountain', 'Mountain range', 'Natural landscape', 'People in nature', 'Plant', 'Plant community', 'Recreation', 'Ridge', 'Road', 'Rock', 'Shrubland', 'Sky', 'T-shirt', 'Terrain', 'Tourism', 'Trail', 'Travel', 'Tree', 'Valley', 'Vegetation']",['other'],[],UNLIKELY,VERY_UNLIKELY,POSSIBLE,VERY_UNLIKELY,VERY_UNLIKELY
iqr40wGcTaw,https://i.ytimg.com/vi/iqr40wGcTaw/maxresdefault.jpg,"['Abdomen', 'Barechested', 'Beak', 'Beard', 'Bird', 'Blue', 'Cap', 'Chest', 'Event', 'Facial hair', 'Fashion accessory', 'Feather', 'Flesh', 'Fun', 'Green', 'Houseplant', 'Human body', 'Jewellery', 'Leisure', 'Macaw', 'Moustache', 'Muscle', 'Necklace', 'Organ', 'Parrot', 'Plant', 'Tattoo', 'Trunk', 'Wing']",['other'],"['GAUY', 'GAUY\n']",UNLIKELY,UNLIKELY,LIKELY,UNLIKELY,UNLIKELY
d0-fDJIz5tg,https://i.ytimg.com/vi/d0-fDJIz5tg/hqdefault.jpg,"['Audio equipment', 'Beard', 'Darkness', 'Ear', 'Entertainment', 'Event', 'Eyewear', 'Facial hair', 'Flash photography', 'Flesh', 'Forehead', 'Fun', 'Gesture', 'Happy', 'Jaw', 'Moustache', 'Mouth', 'Musician', 'Neck', 'Night', 'Selfie', 'Singer', 'Smile', 'T-shirt']",['happy'],[],VERY_UNLIKELY,UNLIKELY,VERY_UNLIKELY,UNLIKELY,UNLIKELY
mDq3td6atzY,https://i.ytimg.com/vi/mDq3td6atzY/maxresdefault.jpg,"['Active tank', 'Beard', 'Bookcase', 'Chest', 'Chin', 'Electric blue', 'Facial expression', 'Facial hair', 'Forehead', 'Fun', 'Happy', 'Human', 'Leisure', 'Magenta', 'Moustache', 'Publication', 'Purple', 'Room', 'Shelf', 'Shelving', 'Sleeveless shirt', 'Smile', 'T-shirt', 'Undershirt', 'Vest']",['happy'],[],VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,UNLIKELY,VERY_UNLIKELY
-3wA-rWkHjw,https://i.ytimg.com/vi/-3wA-rWkHjw/maxresdefault.jpg,"['Azure', 'Barechested', 'Barefoot', 'Bathing', 'Blue', 'Body of water', 'Chest', 'Chest hair', 'Cloud', 'Cumulus', 'Eyewear', 'Facial hair', 'Foot', 'Fun', 'Gesture', 'Happy', 'Head', 'Holiday', 'Horizon', 'Landscape', 'Leisure', 'Muscle', 'Ocean', 'People in nature', 'People on beach', 'Recreation', 'Rock', 'Sand', 'Sky', 'Smile', 'Summer', 'Sun tanning', 'Sunglasses', 'Tourism', 'Travel', 'Tropics', 'Trunk', 'Vacation', 'Water', 'Wave']",['happy'],"['के', 'के\n']",VERY_UNLIKELY,UNLIKELY,UNLIKELY,VERY_UNLIKELY,UNLIKELY
fckn_LqAqJ0,https://i.ytimg.com/vi/fckn_LqAqJ0/maxresdefault.jpg,"['Beard', 'Ceiling', 'Chair', 'Chandelier', 'Design', 'Dining room', 'Event', 'Facial hair', 'Fun', 'Hairstyle', 'Jewellery', 'Light fixture', 'Moustache', 'Pattern', 'Picture frame', 'Plaid', 'Room', 'Shoulder', 'T-shirt', 'Tartan', 'Vacation', 'Wood']",['other'],[],VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
knOHhD3E0Qg,https://i.ytimg.com/vi/knOHhD3E0Qg/hqdefault.jpg,"['Beard', 'Chest', 'Cloud', 'Facial hair', 'Flash photography', 'Forest', 'Fun', 'Grass', 'Happy', 'Jaw', 'Landscape', 'Leisure', 'Meteorological phenomenon', 'Moustache', 'Natural landscape', 'People in nature', 'Plant', 'Rock', 'Sky', 'Stock photography', 'Terrestrial plant', 'Tree', 'Trunk']",[],[],UNLIKELY,UNLIKELY,POSSIBLE,UNLIKELY,UNLIKELY
cnOtQbnK48I,https://i.ytimg.com/vi/cnOtQbnK48I/maxresdefault.jpg,"['Arecales', 'Beard', 'Botany', 'Chest', 'Facial hair', 'Forehead', 'Grass', 'Grass family', 'Hair', 'Hairstyle', 'Human', 'Jaw', 'Leaf', 'Leisure', 'Moustache', 'Organ', 'Palm tree', 'People in nature', 'Plant', 'Selfie', 'Terrestrial plant', 'Tree', 'Vest', 'Woody plant']",['suprised'],[],VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
tGa8oG5Bkn0,https://i.ytimg.com/vi/tGa8oG5Bkn0/maxresdefault.jpg,"['Beard', 'Cabinetry', 'Chest', 'Cook', 'Cooking', 'Cooktop', 'Cookware and bakeware', 'Countertop', 'Cuisine', 'Dish', 'Facial hair', 'Food', 'Frying pan', 'Gas', 'Gas stove', 'Home appliance', 'Homemaker', 'Kitchen', 'Kitchen appliance', 'Kitchen stove', 'Kitchen utensil', 'Major appliance', 'Microwave oven', 'Moustache', 'Recipe', 'Room', 'Sauté pan', 'Small appliance', 'Stove', 'Tableware', 'Television', 'Vest']",['other'],[],UNLIKELY,VERY_UNLIKELY,POSSIBLE,VERY_UNLIKELY,UNLIKELY
--OAyxA_EHE,https://i.ytimg.com/vi/--OAyxA_EHE/maxresdefault.jpg,"['Adventure', 'Botany', 'Cloud', 'Forest', 'Grass', 'Grassland', 'Happy', 'Hill', 'Jungle', 'Landscape', 'Leisure', 'Natural landscape', 'Old-growth forest', 'People in nature', 'Plant', 'Plant community', 'Rainforest', 'Recreation', 'Road', 'Rock', 'Shorts', 'Sky', 'T-shirt', 'Temperate broadleaf and mixed forest', 'Terrestrial plant', 'Tourism', 'Trail', 'Travel', 'Tree', 'Tropical and subtropical coniferous forests', 'Valdivian temperate rain forest', 'Woodland', 'Woody plant']",[],[],UNLIKELY,VERY_UNLIKELY,UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
6zukBHyGCjE,https://i.ytimg.com/vi/6zukBHyGCjE/maxresdefault.jpg,"['Beard', 'Cabinetry', 'Costume hat', 'Cowboy hat', 'Facial hair', 'Fashion accessory', 'Fedora', 'Fun', 'Hat', 'Moustache', 'Smile', 'Sombrero', 'Sun hat', 'Wood']",['other'],[],VERY_UNLIKELY,UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,UNLIKELY
KrqGa7AqeL8,https://i.ytimg.com/vi/KrqGa7AqeL8/maxresdefault.jpg,"['Arm', 'Beard', 'Cheek', 'Chest', 'Chin', 'Cool', 'Event', 'Eyebrow', 'Eyelash', 'Eyewear', 'Facial expression', 'Facial hair', 'Finger', 'Forehead', 'Friendship', 'Fun', 'Gesture', 'Happy', 'Jaw', 'Jersey', 'Leisure', 'Moustache', 'Mouth', 'Muscle', 'Neck', 'Organ', 'Selfie', 'Shoulder', 'Sign language', 'Smile', 'Sportswear', 'T-shirt', 'Thumb', 'Wrist']","['happy', 'suprised']","['adidas', 'adidas\n']",VERY_UNLIKELY,UNLIKELY,VERY_UNLIKELY,UNLIKELY,VERY_UNLIKELY
m0TrQVmcW7c,https://i.ytimg.com/vi/m0TrQVmcW7c/maxresdefault.jpg,"['Beard', 'Calabaza', 'Event', 'Facial hair', 'Fruit', 'Fun', 'Gourd', 'Holiday', 'Houseplant', ""Jack-o'-lantern"", 'Lantern', 'Lighting', 'Lighting accessory', 'Orange', 'Plant', 'Pumpkin', 'Room', 'Squash', 'Tableware', 'Tradition', 'Vegetable', 'Winter squash', 'Wood']",['other'],[],UNLIKELY,UNLIKELY,POSSIBLE,UNLIKELY,VERY_UNLIKELY
TIMtu5yGzHo,https://i.ytimg.com/vi/TIMtu5yGzHo/hqdefault.jpg,"['Beard', 'Beauty', 'Electric blue', 'Event', 'Eye', 'Facial hair', 'Fashion accessory', 'Font', 'Fun', 'Grass', 'Happy', 'Leisure', 'Magenta', 'Moustache', 'People in nature', 'Photo caption', 'Plant', 'Smile', 'Stock photography', 'Travel']",['other'],"[""I'm"", 'gonna', 'make', 'my', 'now,', ""now, I'm gonna make my tereré\n"", 'tereré']",VERY_UNLIKELY,VERY_UNLIKELY,UNLIKELY,UNLIKELY,UNLIKELY
t8kJrWzmKQs,https://i.ytimg.com/vi/t8kJrWzmKQs/maxresdefault.jpg,"['Abdomen', 'Active tank', 'Arm', 'Barechested', 'Beard', 'Black hair', 'Chest', 'Chin', 'Cool', 'Door', 'Ear', 'Elbow', 'Event', 'Eyebrow', 'Eyelash', 'Facial hair', 'Flash photography', 'Flesh', 'Forehead', 'Fun', 'Gesture', 'Hair', 'Human body', 'Jaw', 'Joint', 'Moustache', 'Mouth', 'Muscle', 'Neck', 'Room', 'Shoulder', 'Sign language', 'Sleeveless shirt', 'T-shirt', 'Thumb', 'Trunk', 'Undershirt', 'Vest', 'Wrist']",['other'],[],UNLIKELY,UNLIKELY,POSSIBLE,UNLIKELY,UNLIKELY
XdfEPSeVc0E,https://i.ytimg.com/vi/XdfEPSeVc0E/hqdefault.jpg,"['Beard', 'Clothing', 'Cool', 'Event', 'Eyewear', 'Facial hair', 'Fun', 'Grass', 'Happy', 'Leisure', 'Moustache', 'Photo caption', 'Plant', 'Recreation', 'Selfie', 'Smile', 'T-shirt', 'Travel', 'Tree']","['happy', 'other']","['are', 'for', 'frogs', 'little', 'looking', 'we', 'we are looking for little frogs\n']",VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,POSSIBLE,VERY_UNLIKELY
5nNE__9_TKA,https://i.ytimg.com/vi/5nNE__9_TKA/maxresdefault.jpg,"['Audio equipment', 'Barware', 'Beard', 'Black hair', 'Chest', 'Chin', 'Cool', 'Ear', 'Eyebrow', 'Eyewear', 'Facial hair', 'Font', 'Forehead', 'Fun', 'Jaw', 'Moustache', 'Mouth', 'Muscle', 'Neck', 'Selfie', 'Smile', 'T-shirt']",['happy'],"['=', 'Oîma', 'Oîma = Ya está ya\n', 'Ya', 'está', 'ya']",VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,LIKELY,VERY_UNLIKELY
7i4rSGbjxmc,https://i.ytimg.com/vi/7i4rSGbjxmc/maxresdefault.jpg,"['Audio equipment', 'Beard', 'Ceiling', 'Chin', 'Cool', 'Event', 'Eyewear', 'Facial expression', 'Facial hair', 'Forehead', 'Fun', 'Gesture', 'Hair', 'Hairstyle', 'Jaw', 'Moustache', 'Muscle', 'Organ', 'Outerwear', 'Party', 'Pattern', 'Plaid', 'Room', 'Selfie', 'Sitting', 'Smile', 'T-shirt', 'Tartan', 'Thumb']","['happy', 'happy']",[],VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,UNLIKELY,VERY_UNLIKELY
TcshpGvbk9M,https://i.ytimg.com/vi/TcshpGvbk9M/maxresdefault.jpg,"['Barechested', 'Bathing', 'Body of water', 'Chest', 'Drink', 'Drinking', 'Fluvial landforms of streams', 'Fun', 'Grass', 'Jungle', 'Lake', 'Landscape', 'Leisure', 'Morning', 'Muscle', 'Natural environment', 'People in nature', 'Plant', 'Recreation', 'Reservoir', 'Sky', 'Summer', 'Travel', 'Tree', 'Tropics', 'Vacation', 'Water', 'Watercourse', 'Wilderness']",['other'],[],UNLIKELY,VERY_UNLIKELY,POSSIBLE,VERY_UNLIKELY,VERY_UNLIKELY
glR84IDNqxo,https://i.ytimg.com/vi/glR84IDNqxo/maxresdefault.jpg,"['Baseball cap', 'Beard', 'Cabinetry', 'Cap', 'Cheek', 'Chest', 'Chin', 'Cool', 'Event', 'Eyebrow', 'Eyewear', 'Facial expression', 'Facial hair', 'Forehead', 'Friendship', 'Fun', 'Gesture', 'Hair', 'Happy', 'Home appliance', 'Jaw', 'Jewellery', 'Kitchen appliance', 'Laugh', 'Moustache', 'Mouth', 'Muscle', 'Neck', 'Necklace', 'Organ', 'Room', 'Selfie', 'Shoulder', 'Smile', 'T-shirt', 'Vacation']","['happy', 'happy']",[],VERY_UNLIKELY,UNLIKELY,VERY_UNLIKELY,UNLIKELY,UNLIKELY
s9lTSSzvkDU,https://i.ytimg.com/vi/s9lTSSzvkDU/maxresdefault.jpg,"['Audio equipment', 'Beard', 'Cutlery', 'Ear', 'Eyewear', 'Facial hair', 'Finger', 'Fork', 'Gesture', 'Hand', 'Happy', 'Jaw', 'Kitchen utensil', 'Moustache', 'Muscle', 'Selfie', 'Smile', 'Tableware', 'Thumb', 'White-collar worker']",['happy'],[],VERY_UNLIKELY,UNLIKELY,VERY_UNLIKELY,LIKELY,UNLIKELY
dBi9grT9RGw,https://i.ytimg.com/vi/dBi9grT9RGw/maxresdefault.jpg,"['Asphalt', 'Automotive tire', 'Grass', 'Human leg', 'Landscape', 'Leisure', 'People in nature', 'Recreation', 'Road', 'Road surface', 'Shadow', 'Soil', 'T-shirt', 'Wood']",['other'],[],POSSIBLE,UNLIKELY,LIKELY,UNLIKELY,POSSIBLE
qwnlicefEF4,https://i.ytimg.com/vi/qwnlicefEF4/maxresdefault.jpg,"['Cap', 'Carmine', 'Deciduous', 'Electric blue', 'Eyewear', 'Flash photography', 'Fun', 'Garden', 'Grass', 'Groundcover', 'Happy', 'Human leg', 'Landscape', 'Leg', 'Leisure', 'Magenta', 'People in nature', 'Plant', 'Reading', 'Red', 'Rock', 'Sitting', 'Soil', 'T-shirt', 'Tree', 'Woodland']",['other'],"[""'MOUNTAI"", ""'MOUNTAI\nDICCIONARIO\n"", 'DICCIONARIO']",LIKELY,VERY_UNLIKELY,LIKELY,VERY_UNLIKELY,UNLIKELY
X8-dY0mt1io,https://i.ytimg.com/vi/X8-dY0mt1io/maxresdefault.jpg,"['Audio equipment', 'Beard', 'Cap', 'Eyewear', 'Facial hair', 'Forest', 'Freezing', 'Frost', 'Fun', 'Goggles', 'Helmet', 'Moustache', 'People in nature', 'Personal protective equipment', 'Plant', 'Precipitation', 'Recreation', 'Selfie', 'Snow', 'Sunglasses', 'Tree', 'Winter']",['other'],[],UNLIKELY,UNLIKELY,UNLIKELY,VERY_UNLIKELY,UNLIKELY
