video_id,thumbnail_url,labels,faces,texts,adult,medical,racy,spoof,violence
1oKFZSFstrk,https://i.ytimg.com/vi/1oKFZSFstrk/maxresdefault.jpg,"['Beard', 'Cool', 'Crowd', 'Entertainment', 'Event', 'Eyewear', 'Facial hair', 'Festival', 'Friendship', 'Fun', 'Goggles', 'Happy', 'Human', 'Landscape', 'Leisure', 'Magenta', 'Morning', 'Moustache', 'Necklace', 'Party', 'Photograph', 'Pink', 'Product', 'Public event', 'Purple', 'Recreation', 'Selfie', 'Smile', 'Social group', 'Spring', 'Summer', 'Sunglasses', 'T-shirt', 'Tourism', 'Vacation', 'Vision care']","['happy', 'other']",[],VERY_UNLIKELY,VERY_UNLIKELY,UNLIKELY,UNLIKELY,VERY_UNLIKELY
uD-Np0JOHNg,https://i.ytimg.com/vi/uD-Np0JOHNg/maxresdefault.jpg,"['Active shirt', 'Beard', 'Cool', 'Event', 'Eyebrow', 'Facial hair', 'Finger', 'Font', 'Forehead', 'Fun', 'Gesture', 'Hair', 'Happy', 'Head', 'Humour', 'Jaw', 'Logo', 'Moustache', 'Mouth', 'Muscle', 'Neck', 'Organ', 'Room', 'Selfie', 'Sleeve', 'Smile', 'T-shirt']","['other', 'other']","['BOLUDO!', 'BOLUDO!\n']",VERY_UNLIKELY,UNLIKELY,VERY_UNLIKELY,POSSIBLE,UNLIKELY
FHgbJLxE4M8,https://i.ytimg.com/vi/FHgbJLxE4M8/maxresdefault.jpg,"['Beard', 'Blue', 'Chin', 'Electric blue', 'Event', 'Eyebrow', 'Facial hair', 'Forehead', 'Fun', 'Happy', 'Jaw', 'Leisure', 'Moustache', 'Mouth', 'Recreation', 'Red', 'Room', 'Selfie', 'Skin', 'Smile', 'T-shirt', 'Team', 'Wrinkle', 'Youth']","['happy', 'happy']",[],VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
73WAnhV4wWQ,https://i.ytimg.com/vi/73WAnhV4wWQ/maxresdefault.jpg,"['City', 'Dusk', 'Evening', 'Event', 'Flash photography', 'Flooring', 'Formal wear', 'Fun', 'Gesture', 'Happy', 'Horizon', 'Human', 'Landscape', 'Leisure', 'Morning', 'People in nature', 'Sitting', 'Sky', 'Smile', 'Stock photography', 'Sunrise', 'Sunset', 'T-shirt', 'Temple', 'Tourism', 'Travel', 'World']",['happy'],"['&', 'AIRES,', 'ARGENTINA', 'BUENOS', 'ROOFTOPS', 'SUNSETS', 'SUNSETS & ROOFTOPS\nBUENOS AIRES, ARGENTINA\n']",VERY_UNLIKELY,UNLIKELY,UNLIKELY,UNLIKELY,VERY_UNLIKELY
-Fu7Ps90grA,https://i.ytimg.com/vi/-Fu7Ps90grA/maxresdefault.jpg,"['Beard', 'Cool', 'Ear', 'Event', 'Eyebrow', 'Eyelash', 'Eyewear', 'Face', 'Facial hair', 'Fashion accessory', 'Finger', 'Forehead', 'Fun', 'Gesture', 'Jaw', 'Jewellery', 'Moustache', 'Mouth', 'Nail', 'Street fashion', 'Thumb', 'Vision care', 'Wrist', 'Youth']",['other'],"['CAR', 'MASTI', 'MASTI CAR\n']",UNLIKELY,UNLIKELY,UNLIKELY,POSSIBLE,UNLIKELY
EIjyE2Vq2c4,https://i.ytimg.com/vi/EIjyE2Vq2c4/hqdefault.jpg,"['Beard', 'Cheek', 'Chest', 'Eyebrow', 'Eyelash', 'Facial hair', 'Flash photography', 'Forehead', 'Fun', 'Happy', 'Jaw', 'Moustache', 'Mouth', 'Neck', 'Shoulder', 'Smile', 'Vest']",['happy'],[],VERY_UNLIKELY,UNLIKELY,VERY_UNLIKELY,UNLIKELY,UNLIKELY
9LUqSPocFaE,https://i.ytimg.com/vi/9LUqSPocFaE/maxresdefault.jpg,"['Audio equipment', 'Blond', 'Brown hair', 'Building', 'Camera', 'City', 'Condominium', 'Event', 'Eyewear', 'Fashion design', 'Flash photography', 'Fun', 'Happy', 'Jewellery', 'Long hair', 'Shoulder', 'Street', 'Street fashion', 'Tourism', 'Tower block', 'Travel']","['other', 'other']",[],VERY_UNLIKELY,VERY_UNLIKELY,POSSIBLE,VERY_UNLIKELY,VERY_UNLIKELY
JsJ_cQUy1pM,https://i.ytimg.com/vi/JsJ_cQUy1pM/hqdefault.jpg,"['Beard', 'Cheek', 'Chest', 'Chin', 'Curtain', 'Ear', 'Eyelash', 'Eyewear', 'Facial hair', 'Flash photography', 'Forehead', 'Fun', 'Gesture', 'Hair', 'Happy', 'Jaw', 'Laugh', 'Moustache', 'Mouth', 'Nose', 'Pleased', 'Room', 'Smile', 'T-shirt', 'Thumb', 'Tooth', 'White-collar worker', 'Wrinkle', 'Wrist']",['happy'],[],UNLIKELY,UNLIKELY,UNLIKELY,UNLIKELY,UNLIKELY
C24T5x3-CrE,https://i.ytimg.com/vi/C24T5x3-CrE/maxresdefault.jpg,"['Baby', 'Baby & toddler clothing', 'Cheek', 'Child', 'Comfort', 'Eye', 'Facial expression', 'Finger', 'Fun', 'Gesture', 'Happy', 'Head', 'Interaction', 'Iris', 'Lip', 'Mouth', 'Nose', 'Sitting', 'Skin', 'Smile', 'T-shirt', 'Toddler', 'Watch']",['other'],[],UNLIKELY,UNLIKELY,UNLIKELY,UNLIKELY,POSSIBLE
_4x--3YSIJo,https://i.ytimg.com/vi/_4x--3YSIJo/maxresdefault.jpg,"['Automotive exterior', 'Beard', 'Car', 'City', 'Community', 'Crowd', 'Daytime', 'Event', 'Eyewear', 'Facial hair', 'Family car', 'Fun', 'Jacket', 'Leisure', 'Luxury vehicle', 'Magenta', 'Motor vehicle', 'Pedestrian', 'Public event', 'Public space', 'Recreation', 'Red', 'Road', 'Social group', 'Street', 'T-shirt', 'Team', 'Tourism', 'Travel', 'Tree', 'Vacation', 'Vehicle', 'Window', 'Youth']","['other', 'other', 'happy', 'other']",[],VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
aEx5C0LKxVM,https://i.ytimg.com/vi/aEx5C0LKxVM/maxresdefault.jpg,"['Advertising', 'Blue', 'Electric blue', 'Electricity', 'Entertainment', 'Event', 'Eyewear', 'Font', 'Fun', 'Happy', 'Leisure', 'Magenta', 'Neon', 'Organ', 'Purple', 'Reflection', 'Smile', 'Team']","['other', 'other']","['ALEMANIA!', 'CE', 'CE\nALEMANIA!\n']",VERY_UNLIKELY,UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
NgsMBk8bbpU,https://i.ytimg.com/vi/NgsMBk8bbpU/maxresdefault.jpg,"['Alcohol', 'Arm', 'Beard', 'Chest', 'Cool', 'Drink', 'Elbow', 'Event', 'Face', 'Facial expression', 'Facial hair', 'Finger', 'Flash photography', 'Fun', 'Gesture', 'Hair', 'Hand', 'Happy', 'Head', 'Jaw', 'Joint', 'Moustache', 'Mouth', 'Muscle', 'Organ', 'Party', 'Shoulder', 'Sign language', 'Smile', 'Social group', 'T-shirt', 'Tableware', 'Thumb', 'Vest', 'Wrist']","['happy', 'other']","['Tube', 'Tube\n']",UNLIKELY,VERY_UNLIKELY,UNLIKELY,UNLIKELY,VERY_UNLIKELY
tpYCCpCoxZ4,https://i.ytimg.com/vi/tpYCCpCoxZ4/maxresdefault.jpg,"['Beard', 'Conversation', 'Dress shirt', 'Event', 'Facial hair', 'Fashion', 'Fashion design', 'Formal wear', 'Fun', 'Gesture', 'Happy', 'Iris', 'Jewellery', 'Outerwear', 'Room', 'Shoulder', 'Smile', 'Tableware', 'White-collar worker', 'Window']","['happy', 'other']",[],VERY_UNLIKELY,VERY_UNLIKELY,UNLIKELY,UNLIKELY,UNLIKELY
-Bszwwk9aTk,https://i.ytimg.com/vi/-Bszwwk9aTk/maxresdefault.jpg,"['Auto part', 'Automotive design', 'Automotive exterior', 'Automotive window part', 'Beard', 'Black hair', 'Car seat', 'Car seat cover', 'Chest', 'Chin', 'Driving', 'Event', 'Eyebrow', 'Eyewear', 'Facial hair', 'Family car', 'Forehead', 'Fun', 'Gesture', 'Happy', 'Head restraint', 'Jaw', 'Luxury vehicle', 'Mid-size car', 'Motor vehicle', 'Moustache', 'Mouth', 'Muscle', 'Nose', 'Personal luxury car', 'Seat belt', 'Selfie', 'Shirt', 'Smile', 'T-shirt', 'Thumb', 'Vacation', 'Vehicle', 'Vehicle door', 'Windshield']","['happy', 'happy']",[],VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,UNLIKELY,UNLIKELY
QG44D7Ndhoc,https://i.ytimg.com/vi/QG44D7Ndhoc/maxresdefault.jpg,"['Auto part', 'Automotive design', 'Automotive exterior', 'Automotive mirror', 'Automotive window part', 'Car', 'Car seat', 'Car seat cover', 'Driving', 'Event', 'Family car', 'Fun', 'Glass', 'Head restraint', 'Luxury vehicle', 'Mid-size car', 'Motor vehicle', 'Personal luxury car', 'Rear-view mirror', 'Smile', 'Steering wheel', 'Travel', 'Vehicle', 'Vehicle door', 'Window', 'Windshield']","['happy', 'happy', 'other']","['02', '02\n']",VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
_pzlAlfZN1U,https://i.ytimg.com/vi/_pzlAlfZN1U/maxresdefault.jpg,"['Abdomen', 'Art', 'Barechested', 'Bathing', 'Bathroom', 'Bathtub', 'Chest', 'Chin', 'Ear', 'Eyebrow', 'Facial expression', 'Facial hair', 'Finger', 'Flesh', 'Fun', 'Gesture', 'Hairstyle', 'Happy', 'Human body', 'Human leg', 'Illustration', 'Jaw', 'Mammal', 'Mouth', 'Muscle', 'Neck', 'Nose', 'Plumbing', 'Plumbing fixture', 'Room', 'Shoulder', 'Skin', 'Smile', 'Tap', 'Thumb', 'Trunk', 'Visual arts', 'Wall']",['happy'],"['@TheDustinLuke', '@TheDustinLuke\n']",UNLIKELY,VERY_UNLIKELY,LIKELY,UNLIKELY,VERY_UNLIKELY
NjW5WnH-VXA,https://i.ytimg.com/vi/NjW5WnH-VXA/hqdefault.jpg,"['Beard', 'Conversation', 'Entertainment', 'Event', 'Facial hair', 'Flash photography', 'Fun', 'Gesture', 'Hairstyle', 'Happy', 'Human', 'Jewellery', 'Laugh', 'Leisure', 'Music artist', 'Necklace', 'Performance art', 'Performing arts', 'Public event', 'Recreation', 'Singing', 'Smile', 'Stage', 'T-shirt', 'Vest']","['happy', 'other']",[],VERY_UNLIKELY,UNLIKELY,UNLIKELY,UNLIKELY,UNLIKELY
BYE_nFQtn-I,https://i.ytimg.com/vi/BYE_nFQtn-I/maxresdefault.jpg,"['Advertising', 'Beard', 'Chin', 'Event', 'Facial hair', 'Font', 'Forehead', 'Hairstyle', 'Happy', 'Hat', 'Jaw', 'Magenta', 'Mouth', 'Muscle', 'Photo caption', 'Sleeve', 'Smile', 'T-shirt']","['happy', 'happy']","['A', 'ESPAÑOL', 'FINGÍ', 'GENTE', 'HABLAR', 'HDPPP!!!', 'LA', 'NO', 'TROLLEANDO', 'TROLLEANDO A LA GENTE\nHDPPP!!!\nomegle.com\nFINGÍ NO HABLAR ESPAÑOL\n', 'omegle.com']",UNLIKELY,UNLIKELY,UNLIKELY,VERY_LIKELY,UNLIKELY
iZQJa0Y7FCg,https://i.ytimg.com/vi/iZQJa0Y7FCg/hqdefault.jpg,"['Baked goods', 'Baking', 'Bread', 'Breakfast', 'Brown bread', 'Cheddar cheese', 'Cheese', 'Chocolate', 'Comfort food', 'Cuisine', 'Dairy', 'Dessert', 'Dish', 'Fast food', 'Finger food', 'Food', 'Fruit', 'Gluten', 'Graham cracker', 'Ingredient', 'Junk food', 'Meat', 'Plate', 'Processed cheese', 'Produce', 'Recipe', 'Romano cheese', 'Sandwich', 'Side dish', 'Snack', 'Staple food', 'Sweetness', 'Tableware', 'Toast', 'Vegan nutrition', 'Whole wheat bread']",[],[],VERY_UNLIKELY,UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
7NQZq_gDO2Q,https://i.ytimg.com/vi/7NQZq_gDO2Q/maxresdefault.jpg,"['Beard', 'Comfort food', 'Cuisine', 'Dish', 'Drink', 'Event', 'Facial hair', 'Flash photography', 'Food', 'Food craving', 'Fun', 'Ingredient', 'Junk food', 'Recipe', 'Tableware']","['happy', 'happy']","['ARROZ', 'ARROZ CON LECHE\nCHALLENGE\n', 'CHALLENGE', 'CON', 'LECHE']",VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,UNLIKELY,UNLIKELY
gGc7wIsKgLE,https://i.ytimg.com/vi/gGc7wIsKgLE/maxresdefault.jpg,"['Barechested', 'Baseball cap', 'Beard', 'Cap', 'Crowd', 'Drink', 'Drinking', 'Event', 'Eyewear', 'Facial hair', 'Flash photography', 'Formal wear', 'Fun', 'Happy', 'Hat', 'Jewellery', 'Landscape', 'Leisure', 'Necklace', 'Public event', 'Recreation', 'Selfie', 'Single-lens reflex camera', 'Sky', 'Smile', 'Sunglasses', 'Travel']","['happy', 'other', 'happy']","['ORDAN', 'ORDAN\n']",UNLIKELY,VERY_UNLIKELY,POSSIBLE,UNLIKELY,UNLIKELY
YJk-FGBMM2c,https://i.ytimg.com/vi/YJk-FGBMM2c/maxresdefault.jpg,"['Beard', 'Ceiling', 'Chest', 'Chin', 'Cool', 'Elbow', 'Event', 'Eyewear', 'Facial hair', 'Fun', 'Gesture', 'Hairstyle', 'Happy', 'Jaw', 'Joint', 'Moustache', 'Mouth', 'Muscle', 'Neck', 'Room', 'Shoulder', 'Sleeve', 'T-shirt', 'Vision care']","['other', 'other']","['KIT', 'KIT\nTY\nPAS\nKIT\nY\n', 'PAS', 'TY', 'Y']",VERY_UNLIKELY,UNLIKELY,POSSIBLE,LIKELY,UNLIKELY
k5Cgg20y0GE,https://i.ytimg.com/vi/k5Cgg20y0GE/maxresdefault.jpg,"['Alcohol', 'Beard', 'Cup', 'Drink', 'Drinking', 'Drinkware', 'Event', 'Eyewear', 'Facial hair', 'Fun', 'Moustache', 'Product', 'Serveware', 'Sleeve', 'T-shirt', 'Tableware', 'White-collar worker']","['other', 'other']","['ENGLISH', 'ENGLISH\nESPAÑOL\n', 'ESPAÑOL']",VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,VERY_LIKELY,VERY_UNLIKELY
9ElEpJ6ccJA,https://i.ytimg.com/vi/9ElEpJ6ccJA/maxresdefault.jpg,"['Beard', 'Beauty', 'Building', 'Chin', 'City', 'Daytime', 'Eyewear', 'Facial hair', 'Forehead', 'Fun', 'Happy', 'Laugh', 'Leisure', 'Moustache', 'Selfie', 'Smile', 'Temple', 'Tourism', 'Travel', 'Vacation']",['happy'],[],VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
I8LmNI-EuM0,https://i.ytimg.com/vi/I8LmNI-EuM0/maxresdefault.jpg,"['Beard', 'City', 'Crowd', 'Event', 'Eyewear', 'Face', 'Facial hair', 'Feathered hair', 'Fun', 'Gesture', 'Hair', 'Happy', 'Layered hair', 'Leisure', 'Pedestrian', 'Recreation', 'Selfie', 'Smile', 'Street', 'Street fashion', 'Tourism', 'Travel', 'Tree', 'Urban area']","['happy', 'happy', 'happy']",[],VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,UNLIKELY,UNLIKELY
Y7pcTFlPUCo,https://i.ytimg.com/vi/Y7pcTFlPUCo/maxresdefault.jpg,"['Arm', 'Eyewear', 'Flash photography', 'Formal wear', 'Fun', 'Gesture', 'Happy', 'Horizon', 'Landscape', 'Leisure', 'Photograph', 'Recreation', 'Sky', 'Smile', 'Snapshot', 'Standing', 'Thumb', 'Tourism', 'Travel', 'World']",['happy'],"['DEL', 'ESTE', 'PUNTA', 'PUNTA DEL ESTE\n']",VERY_UNLIKELY,UNLIKELY,UNLIKELY,LIKELY,VERY_UNLIKELY
F_EHfr6y9fg,https://i.ytimg.com/vi/F_EHfr6y9fg/maxresdefault.jpg,"['Black-and-white', 'Conversation', 'Customer', 'Event', 'Eyewear', 'Flash photography', 'Font', 'Fun', 'Gesture', 'Happy', 'Monochrome', 'Monochrome photography', 'Smile', 'Style', 'Tableware', 'White-collar worker']",['happy'],"['ARGENTINOS', 'GESTOS', 'TÍPICOS', 'TÍPICOS GESTOS\nARGENTINOS\n']",VERY_UNLIKELY,VERY_UNLIKELY,UNLIKELY,POSSIBLE,UNLIKELY
stO9fq13cpE,https://i.ytimg.com/vi/stO9fq13cpE/maxresdefault.jpg,"['Advertising', 'Baseball cap', 'Beard', 'Blue', 'Cap', 'Competition event', 'Electric blue', 'Event', 'Facial hair', 'Font', 'Fun', 'Happy', 'Hat', 'Leisure', 'Logo', 'Moustache', 'Muscle', 'Necklace', 'News', 'Photo caption', 'Recreation', 'Shirt', 'Smile', 'Sun hat', 'T-shirt', 'Team', 'World']","['happy', 'happy']","['ARGENTINOS', 'ARGENTINOS\nY EL MUNDIAL\nAVA\n', 'AVA', 'EL', 'MUNDIAL', 'Y']",VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,VERY_LIKELY,VERY_UNLIKELY
M6IYEkz1W3o,https://i.ytimg.com/vi/M6IYEkz1W3o/maxresdefault.jpg,"['Bathing', 'Beauty', 'Blond', 'Brassiere', 'Cosmetic dentistry', 'Event', 'Facial expression', 'Finger', 'Fun', 'Gesture', 'Happy', 'Jaw', 'Laugh', 'Leisure', 'Mouth', 'Muscle', 'Recreation', 'Skin', 'Smile', 'Snapshot', 'Swimwear', 'Thigh', 'Thumb', 'Undergarment']","['happy', 'happy', 'happy']","['因', '因田\n', '田']",UNLIKELY,UNLIKELY,VERY_LIKELY,UNLIKELY,VERY_UNLIKELY
OOzGxIboid8,https://i.ytimg.com/vi/OOzGxIboid8/maxresdefault.jpg,"['Beard', 'Chin', 'Cool', 'Event', 'Eyewear', 'Facial hair', 'Fun', 'Glasses', 'Goggles', 'Hairstyle', 'Happy', 'Head', 'Lake', 'Leisure', 'Ocean', 'Personal protective equipment', 'Recreation', 'Sky', 'Sleeve', 'Smile', 'Sound', 'Sunglasses', 'Tourism', 'Travel', 'Vertebrate', 'Vision care', 'Water', 'White']","['happy', 'other']","['@TheDustinLuke', 'Telenoche', 'Telenoche\n@TheDustinLuke\n']",VERY_UNLIKELY,UNLIKELY,UNLIKELY,LIKELY,UNLIKELY
fkOvw-j-_4I,https://i.ytimg.com/vi/fkOvw-j-_4I/maxresdefault.jpg,"['Baseball cap', 'Beard', 'Community', 'Conversation', 'Employment', 'Event', 'Font', 'Gesture', 'Jacket', 'Job', 'Public event', 'Recreation', 'Spokesperson', 'Street fashion', 'T-shirt', 'White-collar worker']","['other', 'other']","['+sim', '6S', 'GUBG', 'HACRI', 'HACRI 6S GUBG\nRARA\nPara l\nla sol\nás gra\n+sim\nnuevo herrar\nssimple\nencrando en\nVOTA\ntenés algo acá, a ver\n', 'Para', 'RARA', 'VOTA', 'a', 'acá,', 'algo', 'en', 'encrando', 'gra', 'herrar', 'l', 'la', 'nuevo', 'sol', 'ssimple', 'tenés', 'ver', 'ás']",VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,POSSIBLE,VERY_UNLIKELY
tqg8IhT3ZiM,https://i.ytimg.com/vi/tqg8IhT3ZiM/hqdefault.jpg,"['Bag', 'Crowd', 'Event', 'Fun', 'Happy', 'Leisure', 'Luggage and bags', 'Recreation', 'Smile', 'T-shirt', 'Tourism', 'Travel', 'World']","['happy', 'other', 'other', 'other', 'other']","['KINGOF', 'KINGOF\nOPS\n', 'OPS']",VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,UNLIKELY
-UeNCHMe_yo,https://i.ytimg.com/vi/-UeNCHMe_yo/maxresdefault.jpg,"['Backlighting', 'Dusk', 'Evening', 'Event', 'Flash photography', 'Font', 'Fun', 'Gesture', 'Happy', 'Hat', 'Heat', 'Horizon', 'Landscape', 'Leisure', 'Love', 'People in nature', 'Shadow', 'Silhouette', 'Sky', 'Sun', 'Sunrise', 'Sunset', 'T-shirt', 'Travel', 'Vertebrate']",['happy'],"['-', 'ARGENTINA', 'CORRIENTES', 'CORRIENTES - ARGENTINA\n']",VERY_UNLIKELY,UNLIKELY,POSSIBLE,VERY_UNLIKELY,UNLIKELY
6u6TioVEcBk,https://i.ytimg.com/vi/6u6TioVEcBk/maxresdefault.jpg,"['Beauty', 'Cloud', 'Cool', 'Eyewear', 'Fun', 'Glasses', 'Goggles', 'Grass', 'Happy', 'Landscape', 'Leisure', 'Personal protective equipment', 'Plant', 'Railway', 'Recreation', 'Rolling', 'Sky', 'Smile', 'Sunglasses', 'Temple', 'Tourism', 'Track', 'Travel', 'Tree', 'Vision care']",['happy'],"[""Chga's:"", ""Chga's:\n""]",VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
kqIsq70g--I,https://i.ytimg.com/vi/kqIsq70g--I/maxresdefault.jpg,"['Baby', 'Beauty', 'Cheek', 'Child', 'Ear', 'Event', 'Eyelash', 'Facial expression', 'Finger', 'Fun', 'Happy', 'Human', 'Kindergarten', 'Leisure', 'Party', 'Play', 'Room', 'Sitting', 'Skin', 'Smile', 'Snapshot', 'Toddler']",['other'],"['NAVDAD', 'NAVDAD\n']",UNLIKELY,UNLIKELY,UNLIKELY,UNLIKELY,UNLIKELY
qAb54KrkRl4,https://i.ytimg.com/vi/qAb54KrkRl4/maxresdefault.jpg,"['Alcohol', 'Alcoholic beverage', 'Bar', 'Barware', 'Beard', 'Bottle', 'Crowd', 'Customer', 'Distilled beverage', 'Drink', 'Drinking', 'Drinkware', 'Event', 'Facial hair', 'Fun', 'Leisure', 'Liqueur', 'Party', 'Product', 'Pub', 'Shirt', 'Smile', 'Snapshot', 'Soft drink', 'T-shirt', 'Vest']","['other', 'happy', 'other', 'happy', 'other']","['@TheDustinLuke', 'Telenoche', 'Telenoche\n@TheDustinLuke\n']",UNLIKELY,VERY_UNLIKELY,UNLIKELY,UNLIKELY,UNLIKELY
QL7y_-7ZM_Y,https://i.ytimg.com/vi/QL7y_-7ZM_Y/maxresdefault.jpg,"['Beard', 'Caesar cut', 'Cheek', 'Chin', 'Cool', 'Door', 'Door handle', 'Ear', 'Eyebrow', 'Eyelash', 'Eyewear', 'Facial hair', 'Flash photography', 'Forehead', 'Fun', 'Gesture', 'Happy', 'Home door', 'Jaw', 'Laugh', 'Lip', 'Moustache', 'Mouth', 'Neck', 'Nose', 'Selfie', 'Smile', 'Tooth', 'White-collar worker', 'Wrinkle']",['happy'],[],VERY_UNLIKELY,UNLIKELY,VERY_UNLIKELY,UNLIKELY,UNLIKELY
V-oPI37eY_A,https://i.ytimg.com/vi/V-oPI37eY_A/maxresdefault.jpg,"['Audio equipment', 'Automotive design', 'Computer', 'Computer desk', 'Computer hardware', 'Computer keyboard', 'Computer monitor', 'Design', 'Desk', 'Desktop computer', 'Display device', 'Electronic device', 'Electronic instrument', 'Entertainment', 'Event', 'Flash photography', 'Flat panel display', 'Gadget', 'Happy', 'Input device', 'Laptop', 'Led-backlit lcd display', 'Multimedia', 'Netbook', 'Office equipment', 'Output device', 'Peripheral', 'Personal computer', 'Purple', 'Smile', 'Software engineering', 'Space bar', 'Table', 'Technology', 'Television set', 'White-collar worker']","['happy', 'other']",[],VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY
oJICMR2k4qo,https://i.ytimg.com/vi/oJICMR2k4qo/maxresdefault.jpg,"['Arm', 'Barechested', 'Beard', 'Chest', 'Conversation', 'Entertainment', 'Event', 'Facial hair', 'Flash photography', 'Fun', 'Gesture', 'Happy', 'Jewellery', 'Joint', 'Kiss', 'Lamp', 'Neck', 'Necklace', 'Performance', 'Performance art', 'Performing arts', 'Romance', 'Shoulder', 'T-shirt', 'Trunk', 'Undershirt', 'Vest']",[],"['REMIX', 'X', 'X REMIX\n']",UNLIKELY,UNLIKELY,LIKELY,LIKELY,UNLIKELY
8N5zucDsx8E,https://i.ytimg.com/vi/8N5zucDsx8E/maxresdefault.jpg,"['Beard', 'Building', 'City', 'Eyewear', 'Flash photography', 'Recreation', 'Sky', 'Sportswear', 'T-shirt', 'Tower block', 'Travel', 'White-collar worker']",['happy'],"['-', '1', '2', 'ALA', 'ARG', 'ARG 2 - NIG 1\nALA\nadidas\n', 'NIG', 'adidas']",VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,POSSIBLE,VERY_UNLIKELY
PKoWrqwZTGc,https://i.ytimg.com/vi/PKoWrqwZTGc/maxresdefault.jpg,"['Arecales', 'Blazer', 'City', 'Daytime', 'Electric blue', 'Event', 'Formal wear', 'Grass', 'Landscape', 'Leaf', 'Leisure', 'Palm tree', 'Plant', 'Recreation', 'Sky', 'Street fashion', 'Tourism', 'Travel', 'Tree']",['other'],"['CASA', 'CASA NUEA VIDA NUEVA\n', 'NUEA', 'NUEVA', 'VIDA']",VERY_UNLIKELY,VERY_UNLIKELY,UNLIKELY,UNLIKELY,VERY_UNLIKELY
yfmWe5tyONE,https://i.ytimg.com/vi/yfmWe5tyONE/maxresdefault.jpg,"['Advertising', 'Art', 'Automotive design', 'Beard', 'Brand', 'Display device', 'Event', 'Flash photography', 'Flooring', 'Font', 'Fun', 'Graphics', 'Logo', 'Magenta', 'Signage', 'Smile', 'T-shirt']",['happy'],"['GN', 'GN\n']",VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,UNLIKELY,VERY_UNLIKELY
eNWYc2V96ns,https://i.ytimg.com/vi/eNWYc2V96ns/hqdefault.jpg,"['Beard', 'Cheek', 'Chin', 'Darkness', 'Eyebrow', 'Eyelash', 'Facial hair', 'Flash photography', 'Flesh', 'Font', 'Forehead', 'Gesture', 'Happy', 'Jaw', 'Moustache', 'Mouth', 'Nose', 'Photo caption', 'Screenshot', 'T-shirt', 'Throat', 'Wrinkle']",['suprised'],"['CLUB', 'CLUB\nMEDIA\nFEST\n', 'FEST', 'MEDIA']",VERY_UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,UNLIKELY,UNLIKELY
sKJLa2Corkw,https://i.ytimg.com/vi/sKJLa2Corkw/maxresdefault.jpg,"['Beard', 'Cheek', 'Cool', 'Ear', 'Event', 'Eyebrow', 'Eyelash', 'Eyewear', 'Facial hair', 'Forehead', 'Fun', 'Hair', 'Hairstyle', 'Happy', 'Head', 'Jaw', 'Moustache', 'Mouth', 'Muscle', 'Nose', 'Organ', 'Selfie', 'Smile', 'T-shirt', 'Tooth']","['happy', 'happy']","['Coffee', 'LE', 'LE\nTHE\nCoffee\n', 'THE']",VERY_UNLIKELY,UNLIKELY,VERY_UNLIKELY,VERY_UNLIKELY,UNLIKELY
RKKLVLs3Vxk,https://i.ytimg.com/vi/RKKLVLs3Vxk/maxresdefault.jpg,"['Beard', 'Chin', 'Cool', 'Event', 'Eyebrow', 'Facial hair', 'Font', 'Forehead', 'Fun', 'Gesture', 'Happy', 'Jaw', 'Laugh', 'Moustache', 'Mouth', 'Sleeve', 'Smile', 'T-shirt', 'Tooth', 'Wrinkle']",['happy'],"['LEARN', 'SPANISH', 'WHY', 'WHY\nLEARN\nSPANISH\n']",VERY_UNLIKELY,UNLIKELY,VERY_UNLIKELY,VERY_LIKELY,UNLIKELY
